athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
8859,Miguel Santos,unknown,?,spain,-73kg,European Cup,N/A,149kg,-1,?,101kg,Cairo Strong,Carlos Ruiz,N/A,None,None,Powerlifting,No,Nike
,Sofia López,unknown,24,Unknown,N/A,European Cup,9999,119kg,93kg,368.8,N/A,CN Barcelona,Carlos Ruiz,0,Bronze,N/A,Powerlifting,Y,Eleiko
,Anna Kowalska,?,N/A,Mexico,-55kg,?,2015,0,155kg,?,N/A,Berlin Power,N/A,?,Bronze,N/A,?,N,Adidas
8862,?,F,N/A,spain,73KG,European Cup,2012,0,-1,300kg,N/A,Beijing Barbell,Carlos Ruiz,0,Silver,World Record,N/A,N,Adidas
ath_8862,David Müller,F,23,Germany,N/A,Continental Cup,2020,0,90kg,?,N/A,Cairo Strong,Anna Müller,8,Silver,None,Functional,unknown,Eleiko
,Emma Brown,unknown,?,spain,-55kg,?,2020,N/A,200kg,241.5,114kg,Team USA,N/A,N/A,N/A,National Record,Olympic,N,unknown
8865,N/A,F,38,France,-67kg,Olympics 2020,2023,?,?,287.0,N/A,Team USA,Anna Müller,?,Bronze,National Record,Functional,Yes,Rogue
,Unknown,Male,40,spain,-73kg,Continental Cup,2013,0,197.0,130.1,66kg,London Barbell,Carlos Ruiz,N/A,N/A,World Record,Functional,N,Eleiko
ath_8866,Li Wei,?,?,USA,-55kg,Junior Championship,2012,N/A,-1,300kg,95.0,Madrid Strength,Pedro López,8,None,Personal Best,CrossFit,Y,Under Armour
8868,Sofia López,Female,?,France,-67kg,Olympics 2020,?,171.6,-1,N/A,62kg,Beijing Barbell,Carlos Ruiz,?,N/A,National Record,Powerlifting,Yes,Eleiko
,Elena Petrova,?,?,Germany,N/A,Tokyo 2021,2023,N/A,N/A,300kg,?,Tokyo Lift Club,?,?,N/A,?,Powerlifting,Yes,Adidas
ath_8869,Youssef Ahmed,Male,N/A,Russia,N/A,Continental Cup,2020,118.3,127kg,?,?,Berlin Power,Anna Müller,0,Gold,National Record,CrossFit,N,unknown
,Youssef Ahmed,Female,?,Germany,-109kg,Junior Championship,2011,117.9,N/A,?,N/A,London Barbell,Pedro López,9,Bronze,Personal Best,N/A,?,Rogue
ath_8871,Elena Petrova,?,41,usa,-61kg,Junior Championship,2012,0,-1,194.9,N/A,unknown,Michael Johnson,?,Gold,Personal Best,Olympic,Yes,Eleiko
8873,John Smith,?,40,France,-61kg,World Championship,2013,?,-1,300kg,100kg,Beijing Barbell,Unknown,N/A,Silver,N/A,?,N,Reebok
ath_8873,John Smith,F,?,Italy,-67kg,N/A,2014,?,N/A,231.0,75.4,Madrid Strength,N/A,0,Bronze,Personal Best,Powerlifting,No,Under Armour
ath_8874,Laura Gómez,M,?,USA,-61kg,Olympics 2020,2018,0,169kg,N/A,137.0,Tokyo Lift Club,Michael Johnson,0,N/A,World Record,Powerlifting,Yes,Nike
,Maria Rossi,Male,24,spain,73KG,Junior Championship,9999,N/A,?,158.9,?,Team USA,N/A,N/A,Gold,Personal Best,Olympic,No,Rogue
ath_8876,Anna Kowalska,?,24,CHN,-81kg,Tokyo 2021,2013,172.9,N/A,300kg,N/A,Berlin Power,Li Zhang,9,Silver,None,Functional,No,Adidas
8878,Emma Brown,unknown,N/A,Germany,-81kg,National Open,2010,135.3,?,300kg,147.5,Madrid Strength,Carlos Ruiz,0,N/A,Personal Best,Powerlifting,Yes,Reebok
ath_8878,Li Wei,M,N/A,Spain,+109kg,Junior Championship,2012,?,94.3,N/A,N/A,Beijing Barbell,Carlos Ruiz,15,?,N/A,Functional,N,unknown
ath_8879,Carlos Ruiz,?,?,USA,N/A,Junior Championship,2016,0,161kg,?,136.5,Team USA,N/A,N/A,None,?,N/A,unknown,Nike
,Sofia López,unknown,?,Mexico,+109kg,N/A,2018,N/A,120kg,260.3,N/A,Beijing Barbell,N/A,N/A,?,?,N/A,N,Nike
,?,F,N/A,Spain,-109kg,Panamerican Games,2013,?,-1,300kg,49.1,Berlin Power,Li Zhang,N/A,Gold,N/A,CrossFit,unknown,Rogue
,James Lee,M,?,Italy,73KG,World Championship,N/A,73.1,-1,?,64kg,London Barbell,Pedro López,0,?,National Record,?,Y,Rogue
8884,Elena Petrova,M,?,RUS,-55kg,World Championship,2018,107.0,131.5,?,N/A,Beijing Barbell,Unknown,0,Bronze,National Record,Powerlifting,No,Nike
8885,Sarah Johnson,Female,35,CHN,-61kg,Olympics 2020,N/A,N/A,?,153.7,?,Team USA,?,?,N/A,?,N/A,N,Rogue
8886,Sofia López,Male,N/A,Japan,-55kg,Tokyo 2021,2015,54.8,N/A,?,N/A,London Barbell,Unknown,0,None,Personal Best,CrossFit,?,Reebok
8887,Hiro Tanaka,unknown,67,Spain,-109kg,?,2012,0,212kg,300kg,130.0,Madrid Strength,Pedro López,?,N/A,Personal Best,Powerlifting,Y,Adidas
,Anna Kowalska,?,N/A,Unknown,73KG,Panamerican Games,2012,157.4,?,?,142.6,Roma Lifting,Pedro López,13,None,National Record,N/A,N,Reebok
ath_8888,?,?,44,Brazil,-81kg,National Open,2014,68.5,?,273.5,118kg,Cairo Strong,N/A,0,Gold,?,CrossFit,Yes,Nike
ath_8889,Elena Petrova,Female,24,Egypt,-109kg,Panamerican Games,2013,N/A,178kg,?,98kg,CN Barcelona,Unknown,2,None,N/A,?,Yes,Under Armour
8891,John Smith,Male,25,Brazil,+109kg,Tokyo 2021,2016,N/A,164.6,?,?,CN Barcelona,Unknown,N/A,Silver,World Record,?,?,unknown
8892,Sarah Johnson,F,45,Italy,-73kg,World Championship,?,?,N/A,?,137.3,Roma Lifting,Carlos Ruiz,N/A,Gold,None,Functional,Y,Rogue
,Anna Kowalska,F,41,spain,-73kg,National Open,2017,75kg,101.6,300kg,70kg,Cairo Strong,Pedro López,14,?,None,CrossFit,No,Eleiko
ath_8893,Sofia López,M,41,Egypt,-55kg,Tokyo 2021,2018,?,168.9,386.0,52.6,Berlin Power,Unknown,N/A,?,None,N/A,Y,Puma
,Li Wei,F,N/A,Egypt,+109kg,European Cup,2018,161kg,174kg,300kg,72.7,CN Barcelona,?,0,Silver,?,N/A,unknown,N/A
,Miguel Santos,Male,N/A,CHN,-109kg,Junior Championship,2023,0,169.7,N/A,66.9,Beijing Barbell,Pedro López,0,Gold,National Record,N/A,No,Adidas
,?,Male,N/A,Spain,-73kg,Olympics 2020,2023,?,?,377.8,?,unknown,Carlos Ruiz,0,Bronze,None,Functional,?,unknown
,Sofia López,Female,N/A,Germany,-96kg,National Open,2016,N/A,N/A,N/A,75.8,Berlin Power,Pedro López,4,None,?,CrossFit,Y,Nike
ath_8898,David Müller,Male,39,Brazil,-96kg,World Championship,2018,0,-1,N/A,N/A,Madrid Strength,Unknown,N/A,None,N/A,CrossFit,No,Nike
8900,Carlos Ruiz,?,10,Mexico,N/A,Tokyo 2021,2025,?,-1,300kg,89kg,Madrid Strength,Carlos Ruiz,?,?,None,Functional,No,Eleiko
ath_8900,Elena Petrova,M,44,Germany,-96kg,Continental Cup,2021,N/A,?,?,107kg,unknown,Anna Müller,N/A,Bronze,None,?,N,Puma
8902,David Müller,M,?,spain,-61kg,European Cup,2017,?,?,363.7,93kg,Cairo Strong,Carlos Ruiz,15,Gold,World Record,N/A,Y,Eleiko
8903,John Smith,?,N/A,spain,-109kg,World Championship,2022,N/A,-1,N/A,N/A,Roma Lifting,Carlos Ruiz,0,?,N/A,Powerlifting,unknown,Nike
8904,Sarah Johnson,unknown,18,BRA,N/A,National Open,2020,0,?,300kg,82kg,Team USA,Carlos Ruiz,?,Silver,N/A,?,unknown,Under Armour
,Carlos Ruiz,Male,23,spain,-81kg,N/A,2010,59kg,N/A,300kg,?,Team USA,Pedro López,2,?,National Record,?,unknown,Adidas
8906,Sarah Johnson,Male,?,China,73KG,?,2025,161kg,149kg,127.2,?,London Barbell,?,?,N/A,Personal Best,?,No,Puma
ath_8906,Unknown,unknown,?,CHN,-61kg,National Open,2021,?,-1,N/A,N/A,Beijing Barbell,N/A,0,Silver,World Record,N/A,No,N/A
8908,Hiro Tanaka,M,16,Russia,N/A,Tokyo 2021,N/A,176kg,?,300kg,N/A,Tokyo Lift Club,Li Zhang,N/A,?,World Record,?,No,Under Armour
8909,Maria Rossi,Female,48,Brazil,+109kg,Continental Cup,2010,92kg,N/A,N/A,N/A,Roma Lifting,Li Zhang,N/A,Silver,World Record,Functional,Y,Rogue
ath_8909,James Lee,F,12,Unknown,-67kg,Tokyo 2021,2013,N/A,N/A,N/A,106.1,Cairo Strong,Unknown,0,None,N/A,Powerlifting,N,Nike
,Sofia López,F,26,Spain,-73kg,European Cup,2022,0,N/A,300kg,N/A,Beijing Barbell,N/A,5,None,None,CrossFit,N,Adidas
8912,N/A,unknown,N/A,Italy,N/A,Olympics 2020,N/A,?,-1,150.4,N/A,Roma Lifting,Anna Müller,?,Silver,None,Olympic,?,N/A
ath_8912,Anna Kowalska,?,34,BRA,-109kg,Continental Cup,2016,80kg,135kg,300kg,?,Tokyo Lift Club,?,?,?,National Record,Powerlifting,unknown,Eleiko
,N/A,Female,?,France,-55kg,National Open,?,?,-1,300kg,?,Tokyo Lift Club,Michael Johnson,0,None,?,Olympic,Yes,Reebok
,N/A,M,61,spain,-67kg,Continental Cup,N/A,?,188.9,211.8,?,CN Barcelona,Carlos Ruiz,6,Gold,N/A,CrossFit,No,Rogue
,N/A,F,N/A,CHN,-109kg,Junior Championship,2022,0,-1,138.9,N/A,Team USA,Unknown,10,Gold,N/A,CrossFit,?,unknown
,Unknown,Male,N/A,usa,-96kg,National Open,9999,155.3,?,136.6,?,London Barbell,Anna Müller,0,?,?,Powerlifting,unknown,Eleiko
8918,?,Female,44,Japan,73KG,N/A,2016,0,?,287.8,N/A,London Barbell,N/A,?,Gold,Personal Best,CrossFit,N,N/A
ath_8918,Laura Gómez,unknown,63,China,-67kg,Olympics 2020,2025,N/A,-1,253.7,?,Roma Lifting,Li Zhang,?,Gold,Personal Best,N/A,Y,Adidas
,Hiro Tanaka,F,?,China,73KG,N/A,2022,152kg,?,?,N/A,unknown,Li Zhang,0,Bronze,National Record,Functional,N,Rogue
ath_8920,N/A,?,N/A,BRA,-67kg,Olympics 2020,2018,?,-1,300kg,133.6,Berlin Power,Anna Müller,1,Gold,World Record,?,unknown,Under Armour
ath_8921,Maria Rossi,?,?,BRA,+109kg,?,2012,?,N/A,N/A,96kg,Beijing Barbell,N/A,?,Bronze,N/A,Powerlifting,unknown,Rogue
ath_8922,David Müller,F,44,BRA,-61kg,World Championship,2012,?,-1,300kg,N/A,London Barbell,Michael Johnson,?,?,?,Olympic,Yes,Rogue
8924,John Smith,M,?,China,-67kg,European Cup,2017,?,204kg,N/A,98kg,Roma Lifting,Li Zhang,0,None,World Record,Functional,unknown,Nike
,N/A,F,20,spain,-61kg,Continental Cup,2010,0,?,300kg,N/A,Madrid Strength,Carlos Ruiz,0,Gold,Personal Best,?,Yes,Eleiko
,James Lee,Female,?,Italy,-73kg,European Cup,2016,51.3,-1,?,?,Madrid Strength,Pedro López,18,None,National Record,Olympic,?,Eleiko
8927,Laura Gómez,M,?,China,-55kg,?,2023,0,-1,346.8,N/A,Tokyo Lift Club,?,0,Bronze,National Record,N/A,No,Puma
8928,Li Wei,?,?,Russia,-67kg,National Open,2021,N/A,70kg,N/A,120.8,Cairo Strong,Unknown,9,Silver,N/A,CrossFit,No,unknown
,Elena Petrova,?,27,France,-109kg,Junior Championship,2010,175kg,?,258.3,N/A,Tokyo Lift Club,Unknown,?,None,N/A,N/A,No,N/A
,Elena Petrova,Female,34,Unknown,-81kg,N/A,2021,0,171kg,?,51kg,Beijing Barbell,Carlos Ruiz,?,Silver,?,CrossFit,Y,Reebok
ath_8930,James Lee,Female,42,China,+109kg,European Cup,2010,81kg,N/A,300kg,141.9,London Barbell,Unknown,0,N/A,?,Powerlifting,?,unknown
ath_8931,Unknown,Male,48,USA,-73kg,Junior Championship,2019,?,?,300kg,79kg,Roma Lifting,N/A,11,Bronze,National Record,N/A,N,Rogue
,Sofia López,F,44,Germany,-109kg,European Cup,2020,0,-1,?,N/A,CN Barcelona,Anna Müller,N/A,Silver,Personal Best,N/A,unknown,unknown
ath_8933,Hiro Tanaka,?,?,China,-67kg,Junior Championship,2013,120kg,-1,N/A,N/A,London Barbell,Carlos Ruiz,0,None,National Record,N/A,Y,Eleiko
8935,Hiro Tanaka,unknown,39,Italy,-55kg,National Open,2021,?,178kg,?,110kg,Madrid Strength,Unknown,15,Silver,Personal Best,?,N,Reebok
,Li Wei,unknown,66,Brazil,-55kg,Olympics 2020,2016,93kg,N/A,300kg,?,unknown,Carlos Ruiz,N/A,None,?,N/A,?,Rogue
8937,David Müller,Male,?,China,-55kg,Panamerican Games,2023,57kg,N/A,?,N/A,Roma Lifting,?,12,Gold,?,Functional,?,Adidas
ath_8937,Youssef Ahmed,Male,40,RUS,-81kg,Olympics 2020,2016,80kg,?,368.5,91.6,London Barbell,N/A,N/A,Bronze,World Record,?,?,Puma
ath_8938,David Müller,Female,41,Italy,73KG,N/A,2020,N/A,N/A,?,139.5,Beijing Barbell,Li Zhang,0,Gold,World Record,CrossFit,N,Adidas
ath_8939,Miguel Santos,F,44,France,-81kg,Panamerican Games,2021,N/A,N/A,N/A,N/A,Madrid Strength,Li Zhang,N/A,?,World Record,Powerlifting,Y,N/A
8941,Hiro Tanaka,Female,68,Egypt,-67kg,World Championship,2010,?,80kg,300kg,?,Cairo Strong,Li Zhang,N/A,Bronze,None,N/A,Yes,Eleiko
,David Müller,?,?,spain,73KG,National Open,2017,N/A,?,353.5,N/A,Roma Lifting,?,N/A,None,None,CrossFit,N,N/A
,Carlos Ruiz,Female,?,spain,-109kg,?,2012,150.9,N/A,?,?,Madrid Strength,Li Zhang,1,Bronze,?,?,Yes,Nike
ath_8943,David Müller,M,?,Brazil,-67kg,European Cup,2014,0,N/A,N/A,?,Roma Lifting,Anna Müller,0,N/A,?,Functional,unknown,Eleiko
,N/A,Female,42,usa,-109kg,Olympics 2020,2015,?,-1,310.7,N/A,Beijing Barbell,Pedro López,?,Bronze,World Record,N/A,?,Puma
,John Smith,?,18,China,N/A,Panamerican Games,2014,N/A,-1,N/A,?,Cairo Strong,Anna Müller,N/A,Bronze,N/A,?,?,Nike
,Li Wei,?,N/A,RUS,-67kg,World Championship,2010,103kg,-1,323.0,?,Roma Lifting,?,N/A,?,?,N/A,unknown,Rogue
ath_8947,N/A,M,N/A,spain,73KG,National Open,2021,0,139.0,?,N/A,Berlin Power,?,0,Bronze,National Record,CrossFit,?,Reebok
,Sarah Johnson,unknown,N/A,Unknown,73KG,Panamerican Games,N/A,?,N/A,?,?,Cairo Strong,?,0,N/A,National Record,Olympic,No,unknown
,David Müller,F,?,RUS,-109kg,?,2023,80.5,133kg,N/A,?,Cairo Strong,?,N/A,Bronze,None,Olympic,N,Under Armour
ath_8950,Hiro Tanaka,F,N/A,usa,-61kg,?,2015,78.0,?,128.8,N/A,Tokyo Lift Club,Michael Johnson,3,?,Personal Best,CrossFit,No,Under Armour
ath_8951,Sarah Johnson,unknown,?,RUS,73KG,National Open,2018,0,?,300kg,?,London Barbell,Unknown,N/A,Gold,?,N/A,Y,Rogue
,Maria Rossi,Male,40,Brazil,-81kg,?,2025,0,165.2,?,120kg,Berlin Power,Unknown,0,Gold,?,CrossFit,No,Under Armour
8954,Sarah Johnson,Female,40,BRA,-96kg,Continental Cup,2012,N/A,168.2,N/A,86kg,Team USA,Li Zhang,?,?,National Record,Functional,Y,Eleiko
8955,?,?,39,Unknown,-96kg,Panamerican Games,2015,107kg,-1,?,59kg,unknown,Unknown,0,None,N/A,Olympic,Y,Rogue
,John Smith,Female,?,USA,-73kg,National Open,2017,?,138kg,257.0,?,Berlin Power,Michael Johnson,?,Silver,World Record,Powerlifting,Y,N/A
8957,Sarah Johnson,?,N/A,Mexico,-73kg,Tokyo 2021,2020,0,?,381.5,101kg,unknown,Carlos Ruiz,N/A,None,World Record,N/A,Y,N/A
,Laura Gómez,Female,18,Mexico,-67kg,World Championship,2018,N/A,-1,361.6,?,Beijing Barbell,Li Zhang,0,Silver,N/A,Functional,No,unknown
8959,Emma Brown,Female,58,Spain,N/A,Panamerican Games,2013,0,N/A,388.8,?,Tokyo Lift Club,Anna Müller,11,?,Personal Best,N/A,unknown,Eleiko
,Miguel Santos,Female,28,Spain,-61kg,National Open,2023,N/A,?,?,N/A,Roma Lifting,?,8,?,Personal Best,N/A,N,Eleiko
ath_8960,James Lee,Female,36,usa,+109kg,Tokyo 2021,N/A,0,N/A,?,88kg,Tokyo Lift Club,N/A,16,None,None,Powerlifting,?,Under Armour
8962,John Smith,M,60,Germany,73KG,Junior Championship,2014,86.7,128.7,221.0,?,Tokyo Lift Club,Anna Müller,0,Silver,N/A,?,Y,Rogue
8963,Sarah Johnson,Female,43,Spain,-61kg,National Open,2020,?,-1,300kg,68kg,London Barbell,Anna Müller,N/A,Gold,?,?,N,Nike
8964,Maria Rossi,?,?,France,-81kg,N/A,9999,159kg,?,?,N/A,Team USA,Anna Müller,11,Bronze,None,Olympic,Y,unknown
ath_8964,Li Wei,Male,?,BRA,-61kg,?,2015,N/A,?,300kg,57kg,Cairo Strong,Michael Johnson,N/A,None,Personal Best,Olympic,Y,Nike
8966,James Lee,Female,?,Russia,-73kg,European Cup,2011,N/A,166.7,300kg,?,Team USA,Michael Johnson,0,Bronze,None,?,unknown,Reebok
ath_8966,Unknown,F,N/A,USA,N/A,Olympics 2020,2017,0,-1,353.8,105kg,London Barbell,Anna Müller,0,?,National Record,Olympic,Yes,unknown
,Carlos Ruiz,unknown,N/A,RUS,-109kg,Continental Cup,2021,0,N/A,?,?,Cairo Strong,Anna Müller,N/A,Silver,Personal Best,Functional,?,Eleiko
8969,Laura Gómez,unknown,28,Spain,-73kg,Continental Cup,2014,70.9,N/A,175.4,74.4,Madrid Strength,Carlos Ruiz,0,Silver,N/A,Olympic,Y,Nike
,James Lee,Female,?,usa,-81kg,National Open,2025,92kg,N/A,300kg,N/A,Madrid Strength,Carlos Ruiz,15,Bronze,World Record,CrossFit,Yes,Reebok
ath_8970,Carlos Ruiz,F,?,USA,-81kg,Junior Championship,2023,0,208kg,300kg,96kg,Cairo Strong,Li Zhang,?,N/A,World Record,Functional,Yes,Nike
ath_8971,David Müller,M,?,BRA,73KG,Olympics 2020,2025,N/A,71kg,300kg,46.3,London Barbell,N/A,0,None,?,Olympic,unknown,Eleiko
ath_8972,Li Wei,M,31,Spain,+109kg,World Championship,2016,0,-1,N/A,N/A,Beijing Barbell,Carlos Ruiz,N/A,?,National Record,N/A,unknown,Adidas
ath_8973,James Lee,F,40,RUS,73KG,Panamerican Games,?,0,-1,171.5,54kg,Madrid Strength,Li Zhang,?,Gold,None,N/A,Y,Rogue
,Maria Rossi,F,?,Mexico,-109kg,?,2023,0,89kg,300kg,128.8,Cairo Strong,Unknown,N/A,N/A,National Record,Olympic,Yes,Adidas
8976,Carlos Ruiz,M,?,Russia,-73kg,Olympics 2020,2021,125.5,?,N/A,N/A,Beijing Barbell,Anna Müller,?,N/A,?,Functional,Y,unknown
,Li Wei,F,?,BRA,-109kg,Junior Championship,2025,?,N/A,164.6,68kg,Madrid Strength,Carlos Ruiz,?,?,World Record,?,?,Adidas
,Miguel Santos,Female,29,Germany,+109kg,National Open,2016,141kg,-1,N/A,66kg,Cairo Strong,Carlos Ruiz,11,None,Personal Best,?,Yes,N/A
,Laura Gómez,M,N/A,Russia,-73kg,?,2025,170kg,-1,N/A,?,Beijing Barbell,N/A,?,Silver,N/A,?,unknown,Under Armour
ath_8979,Li Wei,M,50,BRA,-109kg,European Cup,2012,177.8,N/A,?,?,Roma Lifting,Unknown,0,Gold,Personal Best,CrossFit,unknown,Adidas
,James Lee,M,?,Egypt,N/A,Continental Cup,2021,?,?,300kg,N/A,unknown,Carlos Ruiz,7,Gold,None,Olympic,Y,Adidas
,Sarah Johnson,?,16,spain,-55kg,World Championship,2015,N/A,-1,300kg,?,Madrid Strength,Carlos Ruiz,0,Bronze,National Record,Olympic,Y,Adidas
,N/A,unknown,23,Mexico,-73kg,Continental Cup,2025,109.9,91kg,122.6,N/A,London Barbell,N/A,?,Silver,?,Powerlifting,?,Puma
,John Smith,Male,N/A,Brazil,-96kg,Tokyo 2021,9999,?,N/A,?,92kg,Team USA,Michael Johnson,N/A,?,National Record,?,Y,unknown
8985,N/A,Female,?,spain,-109kg,Tokyo 2021,2024,83.2,128kg,?,N/A,London Barbell,Unknown,0,None,None,CrossFit,?,Rogue
ath_8985,Elena Petrova,Male,43,Russia,73KG,Olympics 2020,2015,?,?,N/A,50kg,Tokyo Lift Club,Michael Johnson,0,Gold,World Record,?,Yes,N/A
,Elena Petrova,?,N/A,Japan,+109kg,Olympics 2020,2024,?,?,?,76kg,Madrid Strength,N/A,?,Bronze,Personal Best,Powerlifting,Yes,unknown
8988,Hiro Tanaka,?,50,Italy,-109kg,World Championship,2017,?,N/A,?,?,Madrid Strength,?,5,None,N/A,Powerlifting,Yes,Rogue
8989,Anna Kowalska,?,66,Germany,-73kg,N/A,2020,92kg,145.0,N/A,95kg,Team USA,Carlos Ruiz,0,?,National Record,CrossFit,No,Eleiko
ath_8989,Unknown,F,38,China,N/A,National Open,2012,?,161kg,177.2,72.9,Madrid Strength,Unknown,N/A,Gold,World Record,Olympic,No,N/A
ath_8990,Li Wei,M,N/A,Germany,-96kg,Tokyo 2021,2017,?,-1,180.5,63.1,Madrid Strength,Anna Müller,?,None,None,N/A,N,Under Armour
8992,Emma Brown,F,N/A,Germany,73KG,?,2023,0,-1,?,N/A,Roma Lifting,N/A,0,Silver,N/A,Olympic,unknown,N/A
,Anna Kowalska,M,N/A,CHN,-73kg,European Cup,N/A,N/A,139.6,?,109kg,Berlin Power,Carlos Ruiz,N/A,Gold,National Record,Functional,Yes,Eleiko
ath_8993,Youssef Ahmed,Female,19,spain,-81kg,N/A,2021,?,94kg,300kg,62kg,unknown,N/A,16,Bronze,National Record,Olympic,Y,Puma
8995,Miguel Santos,M,N/A,RUS,-61kg,Junior Championship,?,160.5,76.0,184.2,?,London Barbell,?,N/A,N/A,None,?,No,Under Armour
ath_8995,James Lee,F,?,China,-73kg,National Open,2020,151kg,89kg,285.6,66.9,Roma Lifting,Michael Johnson,0,Silver,National Record,Olympic,unknown,Reebok
8997,John Smith,Male,?,Brazil,-81kg,N/A,2025,139kg,120.2,N/A,N/A,CN Barcelona,?,?,N/A,N/A,Powerlifting,Yes,Puma
8998,Emma Brown,Female,30,Unknown,+109kg,National Open,2017,?,?,N/A,111kg,Cairo Strong,Anna Müller,16,Silver,Personal Best,Olympic,No,N/A
8999,Li Wei,?,33,Japan,N/A,N/A,2013,?,-1,300kg,N/A,Madrid Strength,Carlos Ruiz,N/A,N/A,World Record,Powerlifting,Y,Reebok
9000,Youssef Ahmed,Male,N/A,Unknown,-55kg,European Cup,2022,0,N/A,300kg,?,Cairo Strong,Michael Johnson,0,N/A,?,N/A,?,Under Armour
ath_9000,Laura Gómez,unknown,?,BRA,+109kg,Panamerican Games,2019,?,N/A,289.7,70.5,Team USA,Unknown,N/A,Bronze,?,N/A,Yes,Under Armour
9002,John Smith,unknown,37,BRA,-96kg,Tokyo 2021,2016,N/A,N/A,130.9,61kg,Berlin Power,Carlos Ruiz,0,Silver,?,Functional,Yes,Reebok
9003,Miguel Santos,Male,N/A,Japan,N/A,European Cup,2025,N/A,N/A,300kg,N/A,Roma Lifting,N/A,N/A,N/A,World Record,?,No,Rogue
,David Müller,Female,?,spain,-55kg,European Cup,2016,?,129.5,300kg,?,Team USA,Pedro López,0,Bronze,?,Functional,Y,unknown
9005,?,?,N/A,BRA,-55kg,Continental Cup,2011,0,163.8,219.3,?,Beijing Barbell,Michael Johnson,0,?,N/A,Functional,Y,Eleiko
ath_9005,N/A,unknown,31,Germany,-96kg,Olympics 2020,2012,139.5,N/A,300kg,?,Berlin Power,N/A,1,?,?,Powerlifting,No,Reebok
ath_9006,John Smith,M,?,Germany,-73kg,World Championship,2021,?,N/A,?,81kg,Berlin Power,Unknown,0,Bronze,?,CrossFit,N,Puma
,Youssef Ahmed,Female,11,Brazil,-109kg,Panamerican Games,2022,67kg,119.2,249.8,N/A,Cairo Strong,Pedro López,?,Bronze,None,Powerlifting,unknown,Puma
9009,Youssef Ahmed,?,?,Egypt,N/A,European Cup,N/A,169.1,170.9,?,?,Berlin Power,Carlos Ruiz,N/A,Gold,?,?,N,Eleiko
9010,Hiro Tanaka,Female,?,Italy,-81kg,?,2020,?,-1,N/A,?,Beijing Barbell,Unknown,N/A,Gold,N/A,CrossFit,unknown,unknown
9011,Sofia López,Male,19,China,-81kg,Tokyo 2021,2010,0,-1,?,147.3,Team USA,N/A,N/A,?,?,Olympic,?,Eleiko
ath_9011,Unknown,unknown,N/A,Egypt,-67kg,European Cup,?,70.5,N/A,?,N/A,Cairo Strong,Pedro López,?,Bronze,None,Functional,Y,Eleiko
,Carlos Ruiz,Male,40,Japan,-109kg,Tokyo 2021,2021,167.0,161.7,300kg,?,Berlin Power,Michael Johnson,N/A,Silver,Personal Best,Powerlifting,unknown,unknown
,Hiro Tanaka,unknown,?,spain,-55kg,Olympics 2020,2020,N/A,N/A,300kg,149.8,Beijing Barbell,Li Zhang,10,None,?,Functional,?,N/A
,Emma Brown,F,51,USA,+109kg,Continental Cup,2015,69.7,N/A,N/A,?,Cairo Strong,N/A,N/A,Silver,National Record,N/A,unknown,N/A
,James Lee,?,24,Mexico,-109kg,Olympics 2020,2014,?,205.8,N/A,56.1,CN Barcelona,Pedro López,19,Gold,World Record,N/A,N,Adidas
,Anna Kowalska,M,39,Egypt,-109kg,Olympics 2020,2025,0,-1,?,N/A,Roma Lifting,Michael Johnson,?,Bronze,National Record,Functional,unknown,Nike
9018,James Lee,?,N/A,BRA,N/A,?,2024,122.5,171kg,168.0,72.5,Berlin Power,?,N/A,Silver,?,CrossFit,Yes,Reebok
,Hiro Tanaka,Male,?,usa,-61kg,European Cup,2021,59kg,-1,300kg,111kg,London Barbell,?,N/A,None,?,Functional,N,Nike
ath_9019,Sofia López,?,31,usa,-67kg,?,2015,73kg,?,300kg,N/A,Berlin Power,Anna Müller,N/A,Gold,?,CrossFit,Y,Rogue
ath_9020,Miguel Santos,Female,N/A,spain,+109kg,Junior Championship,?,115.5,N/A,N/A,N/A,Tokyo Lift Club,Carlos Ruiz,?,Bronze,World Record,?,unknown,Eleiko
ath_9021,Anna Kowalska,Male,?,Unknown,-81kg,?,2024,55.5,134kg,N/A,62kg,Tokyo Lift Club,Unknown,?,?,National Record,?,Y,Rogue
,Sofia López,?,17,China,-67kg,European Cup,2024,N/A,132.0,?,109.7,unknown,Carlos Ruiz,N/A,Gold,?,CrossFit,?,Rogue
9024,John Smith,?,32,Italy,-109kg,?,2017,N/A,204.6,N/A,?,Team USA,Anna Müller,?,Gold,?,?,Yes,unknown
ath_9024,Youssef Ahmed,?,N/A,RUS,-67kg,Olympics 2020,2022,?,154.3,300kg,65kg,Team USA,N/A,0,?,World Record,?,N,unknown
,N/A,M,?,Mexico,-109kg,Junior Championship,2017,N/A,?,N/A,?,CN Barcelona,Anna Müller,N/A,N/A,National Record,Olympic,Yes,unknown
,Li Wei,Female,60,Russia,73KG,Continental Cup,2022,152.1,N/A,N/A,?,Roma Lifting,Unknown,N/A,Bronze,?,?,N,N/A
9028,Carlos Ruiz,M,N/A,RUS,-81kg,Olympics 2020,2018,67kg,167kg,173.3,99kg,London Barbell,Anna Müller,0,Silver,N/A,?,N,Adidas
