athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
ath_7377,John Smith,unknown,,France,-96kg,?,2024,0,?,300kg,,CN Barcelona,Pedro López,,Bronze,,,N,Adidas
ath_7378,Sarah Johnson,unknown,10,Egypt,-61kg,World Championship,2015,134.6,,134.0,108kg,Roma Lifting,Li Zhang,,Bronze,World Record,Functional,?,Adidas
,Hiro Tanaka,F,38,Unknown,-96kg,?,2024,61.6,,300kg,,CN Barcelona,,,,,Powerlifting,Y,Eleiko
,?,Female,,Mexico,-73kg,Olympics 2020,2014,,-1,?,?,Berlin Power,,0,?,,Olympic,N,Rogue
,Laura Gómez,F,,Spain,-96kg,,?,0,138kg,266.5,,Tokyo Lift Club,Pedro López,?,Gold,,Powerlifting,Y,unknown
7383,Youssef Ahmed,F,43,CHN,-96kg,Olympics 2020,2018,0,,154.3,86kg,unknown,Carlos Ruiz,0,,National Record,?,No,
ath_7383,Laura Gómez,?,31,spain,-96kg,Junior Championship,2018,,-1,?,,Tokyo Lift Club,Michael Johnson,?,Silver,?,Powerlifting,No,Adidas
,Carlos Ruiz,?,34,Egypt,-109kg,National Open,2013,,,140.7,134.8,Madrid Strength,Anna Müller,9,,?,Powerlifting,?,Puma
ath_7385,,?,?,Russia,73KG,National Open,2015,93.7,?,371.1,,Beijing Barbell,Carlos Ruiz,11,?,World Record,Powerlifting,?,
7387,Li Wei,unknown,?,Russia,73KG,Junior Championship,2021,172.4,?,,99kg,Cairo Strong,?,,Bronze,National Record,Olympic,Yes,Puma
,Li Wei,Female,,China,,National Open,2024,?,100kg,,?,Cairo Strong,Anna Müller,9,,,,N,Under Armour
,,Male,52,RUS,-67kg,Olympics 2020,2024,116kg,,323.5,104.4,unknown,,?,,Personal Best,Powerlifting,No,Adidas
7390,Hiro Tanaka,?,,Germany,-109kg,Junior Championship,2010,0,,292.5,80kg,unknown,,?,Silver,Personal Best,?,Y,Eleiko
,Sofia López,?,34,Mexico,-96kg,Panamerican Games,2017,105kg,-1,244.6,,Berlin Power,Unknown,,?,Personal Best,,Yes,Rogue
,Elena Petrova,Male,29,spain,-73kg,,,?,?,346.6,99.4,Madrid Strength,,19,,?,Powerlifting,No,
,Miguel Santos,unknown,13,Spain,-67kg,Panamerican Games,2011,,-1,,102.0,Team USA,?,,?,,CrossFit,Yes,unknown
ath_7393,Sarah Johnson,M,41,Germany,+109kg,Junior Championship,2021,110.0,-1,379.8,,Cairo Strong,?,8,,?,Powerlifting,Yes,Eleiko
7395,Sarah Johnson,?,41,CHN,73KG,Panamerican Games,2022,?,?,303.1,131.7,Team USA,Unknown,15,?,World Record,Olympic,Yes,Eleiko
,Elena Petrova,Female,40,Brazil,,Olympics 2020,2025,0,201kg,,?,London Barbell,Pedro López,8,Gold,,Powerlifting,unknown,Nike
7397,Hiro Tanaka,F,?,spain,+109kg,,2011,158.4,186.0,300kg,94.1,Tokyo Lift Club,Anna Müller,0,Silver,Personal Best,,unknown,Nike
,Miguel Santos,Female,30,Spain,-81kg,Junior Championship,2022,64.0,-1,300kg,104kg,Madrid Strength,Carlos Ruiz,0,Silver,Personal Best,,No,Reebok
ath_7398,Carlos Ruiz,F,47,Spain,+109kg,Junior Championship,2016,,82.3,?,?,unknown,,16,Gold,Personal Best,Powerlifting,No,
ath_7399,Hiro Tanaka,unknown,12,Egypt,-109kg,National Open,2013,?,116kg,?,63kg,Team USA,,0,?,World Record,Powerlifting,unknown,Eleiko
7401,Maria Rossi,?,33,Egypt,-73kg,National Open,2019,,-1,,128.0,CN Barcelona,Li Zhang,,,,,Yes,Eleiko
7402,Maria Rossi,F,,USA,-81kg,World Championship,2020,64.7,128.5,302.2,?,CN Barcelona,Carlos Ruiz,,Bronze,Personal Best,CrossFit,Y,Reebok
7403,Sarah Johnson,Female,30,spain,-67kg,European Cup,2019,,-1,300kg,78kg,Roma Lifting,Unknown,,Bronze,?,Functional,N,Puma
7404,Anna Kowalska,M,40,BRA,-61kg,Panamerican Games,2025,0,?,248.3,?,CN Barcelona,Anna Müller,?,Gold,?,Powerlifting,N,Under Armour
ath_7404,,unknown,20,usa,73KG,National Open,9999,,?,,?,CN Barcelona,Pedro López,,,?,Olympic,No,Under Armour
7406,Miguel Santos,M,?,USA,-67kg,Continental Cup,2014,0,?,300kg,?,Team USA,,0,Gold,?,,Yes,Reebok
7407,David Müller,M,,Germany,-73kg,World Championship,2023,,-1,300kg,,Cairo Strong,Li Zhang,?,,World Record,Powerlifting,Yes,Nike
,Unknown,unknown,45,Russia,73KG,World Championship,2022,,,300kg,,London Barbell,?,13,,,Powerlifting,N,unknown
7409,Youssef Ahmed,Female,40,USA,-109kg,Olympics 2020,2018,?,182kg,300kg,,Roma Lifting,Michael Johnson,0,Gold,Personal Best,CrossFit,Yes,Nike
ath_7409,James Lee,unknown,20,Russia,-67kg,?,2015,78kg,160.5,319.0,54.1,Cairo Strong,Li Zhang,,Silver,,,No,
,Li Wei,Female,,BRA,-109kg,National Open,2021,0,?,300kg,97.3,Team USA,Carlos Ruiz,0,?,Personal Best,CrossFit,No,Eleiko
ath_7411,Hiro Tanaka,Female,28,RUS,+109kg,Panamerican Games,2011,171.0,,300kg,97kg,Cairo Strong,,?,Gold,?,Functional,unknown,Rogue
,Elena Petrova,Male,31,CHN,-67kg,,2023,70kg,,,74kg,Madrid Strength,?,,Bronze,?,Olympic,No,
ath_7413,Miguel Santos,Male,,Russia,-55kg,National Open,2012,,,?,?,CN Barcelona,Li Zhang,0,Gold,World Record,CrossFit,Yes,Rogue
,Emma Brown,M,15,spain,-109kg,Continental Cup,2012,118.4,,?,,Madrid Strength,Anna Müller,0,,National Record,Powerlifting,?,Puma
,John Smith,?,,Egypt,-55kg,Panamerican Games,2020,148.3,-1,?,,Madrid Strength,Anna Müller,?,,?,Powerlifting,N,Nike
,Maria Rossi,unknown,12,Unknown,-55kg,Tokyo 2021,?,?,93kg,,106.3,Madrid Strength,Carlos Ruiz,0,Bronze,,,Y,Nike
7418,Elena Petrova,unknown,,RUS,-55kg,Junior Championship,2020,162.8,?,334.3,,unknown,Anna Müller,20,Gold,World Record,Olympic,?,unknown
ath_7418,Maria Rossi,M,,Mexico,+109kg,World Championship,2018,174kg,?,?,77.5,unknown,Pedro López,20,Silver,World Record,Powerlifting,unknown,Under Armour
ath_7419,Sarah Johnson,unknown,,CHN,-61kg,Junior Championship,2021,78kg,104kg,?,116.9,London Barbell,?,14,,,CrossFit,Yes,Adidas
7421,Sofia López,Female,45,RUS,-67kg,Tokyo 2021,2013,80kg,,,115.3,unknown,Michael Johnson,0,Silver,World Record,Olympic,?,Under Armour
,David Müller,M,17,Russia,73KG,Panamerican Games,2013,143kg,,,106.8,CN Barcelona,,,,,CrossFit,No,unknown
7423,Youssef Ahmed,M,?,Spain,-109kg,Olympics 2020,2023,?,-1,300kg,102kg,London Barbell,?,,,?,Powerlifting,?,Rogue
ath_7423,Elena Petrova,F,,Unknown,-55kg,Junior Championship,2015,62.5,?,300kg,,Beijing Barbell,,12,Bronze,World Record,?,N,Under Armour
,Sarah Johnson,Male,22,USA,-55kg,Tokyo 2021,2013,63kg,-1,334.1,?,Beijing Barbell,?,0,Bronze,Personal Best,Functional,Y,unknown
7426,John Smith,unknown,28,China,-81kg,European Cup,2020,0,,300kg,?,Madrid Strength,Michael Johnson,?,Bronze,,CrossFit,Y,Adidas
,Sofia López,M,61,Italy,73KG,World Championship,2020,0,115.2,137.3,55.0,Tokyo Lift Club,Carlos Ruiz,,,National Record,,?,Nike
7428,John Smith,F,29,Germany,-81kg,,2018,51kg,139kg,299.5,?,Beijing Barbell,Anna Müller,0,Gold,,Functional,Y,Reebok
,Youssef Ahmed,Male,,China,-96kg,Panamerican Games,2017,58kg,?,389.5,,Berlin Power,?,?,Silver,National Record,CrossFit,unknown,Adidas
ath_7429,Carlos Ruiz,F,24,Unknown,-55kg,Olympics 2020,2020,?,89.4,300kg,115kg,Madrid Strength,Li Zhang,8,Bronze,National Record,Powerlifting,unknown,Rogue
ath_7430,?,unknown,?,Japan,-73kg,,2023,?,-1,?,115kg,Beijing Barbell,Pedro López,15,,World Record,Olympic,unknown,Adidas
7432,Maria Rossi,?,21,spain,-73kg,,2020,?,-1,,56kg,unknown,Unknown,8,Gold,?,,No,Reebok
,Maria Rossi,unknown,?,Egypt,-109kg,National Open,2012,,,,,CN Barcelona,Carlos Ruiz,0,?,,,N,Puma
ath_7433,Sarah Johnson,Female,,USA,-73kg,Panamerican Games,2017,136.5,165kg,248.9,,CN Barcelona,Unknown,0,Gold,,Olympic,Y,Nike
,Carlos Ruiz,Female,59,Italy,,Panamerican Games,2021,,119.2,,,Beijing Barbell,,0,,?,Olympic,unknown,Nike
,Li Wei,Female,30,France,-96kg,World Championship,2022,,-1,239.2,48.2,London Barbell,?,,,?,CrossFit,No,Nike
,David Müller,F,33,France,-96kg,Tokyo 2021,2017,0,?,,106.6,Madrid Strength,Carlos Ruiz,6,Gold,?,Powerlifting,Y,Adidas
,David Müller,Male,?,USA,-96kg,Olympics 2020,2024,154.4,?,319.5,,CN Barcelona,?,0,Bronze,,Olympic,Y,Puma
7439,?,Female,33,Japan,-81kg,National Open,9999,0,-1,,,unknown,?,,Bronze,Personal Best,Functional,?,unknown
7440,?,Female,53,RUS,-55kg,Panamerican Games,2013,,,,,Berlin Power,?,6,Gold,,Powerlifting,N,Adidas
7441,David Müller,Male,?,France,-96kg,Panamerican Games,2011,?,113kg,?,116.5,CN Barcelona,?,,,Personal Best,Olympic,unknown,Puma
ath_7441,Sarah Johnson,?,,usa,-55kg,Olympics 2020,2014,54kg,88kg,,?,Roma Lifting,Anna Müller,,Gold,National Record,,?,Rogue
,?,M,32,Brazil,+109kg,,2020,0,187kg,244.4,,Roma Lifting,Michael Johnson,,,Personal Best,?,Yes,Under Armour
ath_7443,Laura Gómez,unknown,?,France,-55kg,Panamerican Games,2011,?,-1,,105.3,Roma Lifting,Li Zhang,5,Gold,,CrossFit,N,Adidas
,Unknown,M,56,Mexico,-61kg,Continental Cup,2012,144kg,156kg,300kg,,Team USA,Michael Johnson,9,,,,Y,Nike
ath_7445,Youssef Ahmed,Female,35,Mexico,-81kg,Junior Championship,9999,0,91.5,210.3,123.9,Team USA,Michael Johnson,18,Bronze,?,Powerlifting,No,
7447,David Müller,M,27,spain,-81kg,National Open,2021,122.4,,260.2,110.2,Cairo Strong,Michael Johnson,,?,National Record,CrossFit,Y,Nike
7448,Carlos Ruiz,?,65,Germany,-73kg,European Cup,2015,54.9,188kg,?,,London Barbell,Anna Müller,,Bronze,Personal Best,CrossFit,unknown,Under Armour
7449,David Müller,M,64,Spain,,Continental Cup,9999,,151.6,?,102kg,Madrid Strength,?,?,,World Record,,No,Rogue
ath_7449,Carlos Ruiz,M,?,France,-109kg,Olympics 2020,2019,0,-1,,,Roma Lifting,?,0,Silver,,Powerlifting,unknown,Rogue
ath_7450,Youssef Ahmed,unknown,?,Egypt,-67kg,Olympics 2020,,?,?,,144.4,unknown,Pedro López,0,?,,?,?,Puma
7452,Youssef Ahmed,M,,RUS,-109kg,World Championship,2014,?,-1,?,?,Beijing Barbell,,0,,,,?,Under Armour
ath_7452,Carlos Ruiz,?,,Unknown,-73kg,Panamerican Games,2017,0,175.6,298.5,,Roma Lifting,?,0,Silver,Personal Best,Functional,?,Puma
7454,Sarah Johnson,Female,?,spain,,Panamerican Games,2011,170kg,92kg,?,51kg,CN Barcelona,,?,Bronze,,Functional,No,Puma
ath_7454,James Lee,unknown,?,Germany,-96kg,European Cup,2021,?,97.8,?,,Berlin Power,Pedro López,0,Silver,?,Powerlifting,Yes,Reebok
,Youssef Ahmed,M,?,USA,-109kg,Olympics 2020,2023,?,,?,131.8,Roma Lifting,Anna Müller,?,Silver,World Record,CrossFit,Yes,Under Armour
ath_7456,Laura Gómez,unknown,,Unknown,-55kg,Olympics 2020,2016,?,?,,111.3,London Barbell,,5,Gold,?,Olympic,?,Adidas
,Li Wei,F,,BRA,-61kg,World Championship,2019,?,136kg,?,138.9,unknown,Anna Müller,0,Gold,National Record,Olympic,unknown,Reebok
7459,Sarah Johnson,M,39,Japan,-55kg,World Championship,,,211kg,123.0,,Cairo Strong,Michael Johnson,0,Silver,,Powerlifting,Y,Reebok
ath_7459,Laura Gómez,?,19,Russia,-55kg,Olympics 2020,2024,?,-1,,53kg,CN Barcelona,Anna Müller,,Silver,,Olympic,Yes,
ath_7460,Sarah Johnson,F,35,USA,-109kg,National Open,2020,151kg,143kg,?,?,Cairo Strong,Pedro López,,?,Personal Best,,unknown,unknown
ath_7461,John Smith,Male,49,Mexico,-81kg,Panamerican Games,2024,0,95.9,?,92kg,unknown,Michael Johnson,0,Silver,National Record,Functional,N,Under Armour
ath_7462,James Lee,F,?,Japan,-67kg,National Open,2019,52.1,?,363.7,,Beijing Barbell,Unknown,?,Gold,National Record,Olympic,Yes,
,Maria Rossi,F,?,Unknown,-96kg,European Cup,2014,?,-1,300kg,124.3,London Barbell,Pedro López,?,Silver,Personal Best,Olympic,N,Nike
ath_7464,Maria Rossi,Male,41,Brazil,-67kg,World Championship,2010,,83kg,300kg,103kg,Team USA,?,0,,Personal Best,Powerlifting,unknown,
,Anna Kowalska,?,?,Japan,-109kg,World Championship,2025,154.6,-1,294.7,?,London Barbell,Carlos Ruiz,,Silver,World Record,Functional,?,
,Laura Gómez,unknown,19,Italy,-55kg,Tokyo 2021,2018,0,81kg,?,83kg,unknown,Pedro López,?,Silver,Personal Best,?,Yes,Reebok
7468,Sofia López,Female,?,China,-67kg,European Cup,2020,0,174kg,?,?,Madrid Strength,Carlos Ruiz,0,Bronze,Personal Best,CrossFit,N,unknown
,Laura Gómez,Female,38,Japan,-61kg,Continental Cup,9999,?,?,?,108kg,Team USA,Carlos Ruiz,?,,Personal Best,Powerlifting,unknown,
7470,Anna Kowalska,unknown,43,China,73KG,Continental Cup,,97.7,-1,337.7,131.6,Madrid Strength,Pedro López,,,World Record,Powerlifting,No,Eleiko
ath_7470,,F,23,Japan,,?,2020,54kg,117kg,?,87.8,Team USA,Li Zhang,0,Bronze,,Olympic,No,Eleiko
,David Müller,Female,?,Germany,-73kg,Junior Championship,2017,0,,282.7,,CN Barcelona,Pedro López,,Gold,,Powerlifting,No,Adidas
7473,John Smith,F,?,Italy,-67kg,Olympics 2020,2011,97kg,194kg,?,58kg,Berlin Power,,6,,Personal Best,CrossFit,N,Rogue
7474,John Smith,?,?,Spain,-61kg,National Open,2010,,127.5,300kg,?,unknown,Unknown,,Silver,,Powerlifting,No,Adidas
7475,Carlos Ruiz,Male,?,China,-55kg,Continental Cup,2011,110.8,,?,116kg,London Barbell,Michael Johnson,0,,National Record,Functional,Y,Reebok
7476,Maria Rossi,Male,19,Germany,-109kg,,2017,?,94.6,?,,Madrid Strength,Li Zhang,4,Bronze,National Record,Functional,Yes,
7477,Sofia López,M,?,Japan,-109kg,Tokyo 2021,2023,?,142kg,?,?,Madrid Strength,Li Zhang,0,Silver,Personal Best,Olympic,N,
,David Müller,F,39,CHN,-61kg,?,9999,?,139.0,300kg,,Tokyo Lift Club,Li Zhang,0,Silver,,?,Yes,Puma
7479,Li Wei,Male,?,Japan,-73kg,Continental Cup,2012,72kg,160kg,210.9,,Madrid Strength,?,20,Silver,,?,Yes,Rogue
,Unknown,unknown,,Spain,-67kg,Continental Cup,2022,162.0,?,180.5,,CN Barcelona,Unknown,,,?,CrossFit,unknown,Reebok
7481,Anna Kowalska,unknown,47,USA,+109kg,Olympics 2020,2012,145kg,210kg,300kg,86kg,Team USA,Michael Johnson,?,,,Olympic,unknown,
7482,Carlos Ruiz,F,,RUS,-61kg,,2025,0,160kg,,58kg,unknown,?,0,Gold,World Record,Powerlifting,Y,Rogue
,Sarah Johnson,F,,Mexico,-73kg,Olympics 2020,2015,,,281.4,76kg,Tokyo Lift Club,Michael Johnson,1,,World Record,Functional,N,Adidas
ath_7483,Youssef Ahmed,Male,?,Italy,-55kg,Tokyo 2021,,?,-1,,51kg,Madrid Strength,Michael Johnson,15,,,,?,Nike
,?,unknown,,Russia,,Olympics 2020,2023,0,?,318.6,115kg,Madrid Strength,,0,Gold,,Powerlifting,Y,Rogue
,James Lee,M,?,Germany,-61kg,?,?,0,146.9,?,85.6,Berlin Power,Pedro López,?,?,World Record,CrossFit,?,unknown
,Anna Kowalska,M,?,Russia,,Continental Cup,2013,0,124.8,300kg,?,Tokyo Lift Club,,0,Silver,,,Y,Adidas
7488,Laura Gómez,Female,?,usa,-67kg,,?,?,-1,155.3,139.8,Berlin Power,Anna Müller,?,?,,Powerlifting,unknown,Puma
,Unknown,M,?,Brazil,-55kg,Panamerican Games,9999,?,,300kg,81kg,Beijing Barbell,?,,Gold,,,No,Under Armour
ath_7489,Laura Gómez,Male,16,Egypt,-81kg,European Cup,9999,154kg,159.9,300kg,53kg,CN Barcelona,Anna Müller,0,Gold,?,Olympic,N,Rogue
ath_7490,Unknown,M,41,Germany,-61kg,?,2024,0,,300kg,128.1,Tokyo Lift Club,Li Zhang,?,Gold,,Olympic,unknown,unknown
ath_7491,Miguel Santos,F,40,Mexico,-109kg,Continental Cup,2018,0,,300kg,?,Berlin Power,Li Zhang,0,,,Functional,Y,Nike
7493,Youssef Ahmed,Female,34,Egypt,-73kg,Olympics 2020,2023,0,-1,?,88.0,CN Barcelona,Pedro López,?,Gold,World Record,CrossFit,N,unknown
,David Müller,Male,,China,+109kg,National Open,?,?,,,?,Madrid Strength,Li Zhang,,?,?,?,Y,Adidas
ath_7494,Laura Gómez,F,28,Egypt,-61kg,Continental Cup,2019,,101kg,300kg,?,Team USA,Li Zhang,,,World Record,Olympic,?,Rogue
,Sarah Johnson,F,42,Germany,-81kg,European Cup,2015,100kg,208.6,207.9,?,Beijing Barbell,Michael Johnson,?,Gold,World Record,,unknown,unknown
7497,Youssef Ahmed,?,,CHN,-67kg,Junior Championship,2016,58.9,,?,125.2,Roma Lifting,Pedro López,?,Silver,,,?,Eleiko
ath_7497,Sofia López,Female,?,Japan,-81kg,,2020,169.8,93kg,300kg,94.9,unknown,Anna Müller,?,Gold,,Olympic,Y,Adidas
,Unknown,F,?,RUS,-109kg,?,2022,,172.1,,125.6,Cairo Strong,,0,,?,,Yes,Puma
7500,Elena Petrova,Female,,USA,73KG,World Championship,2019,?,,376.4,85kg,Beijing Barbell,,13,,Personal Best,,?,Nike
,Li Wei,?,38,Italy,+109kg,,2021,0,?,?,?,Team USA,Michael Johnson,0,Gold,,Olympic,Yes,Reebok
7502,James Lee,Female,39,Germany,-55kg,European Cup,2010,0,144kg,,92kg,Cairo Strong,Pedro López,,Silver,?,,unknown,unknown
ath_7502,Unknown,F,,Unknown,-67kg,National Open,2013,,138kg,347.9,?,London Barbell,Pedro López,?,,World Record,?,Y,Under Armour
7504,Hiro Tanaka,Female,?,CHN,-109kg,Tokyo 2021,2019,0,,300kg,,London Barbell,Pedro López,10,Bronze,World Record,?,Y,Nike
,Elena Petrova,F,?,BRA,,,2011,0,127kg,275.1,75kg,London Barbell,Li Zhang,19,,Personal Best,Functional,Y,Eleiko
7506,Maria Rossi,M,26,China,-73kg,National Open,2012,109.9,,314.7,?,unknown,Pedro López,,?,,,?,Reebok
ath_7506,Sarah Johnson,Male,29,RUS,73KG,Panamerican Games,2022,?,98kg,,95.7,Cairo Strong,,0,Gold,National Record,Functional,No,Puma
7508,Miguel Santos,Female,?,Brazil,73KG,Olympics 2020,2022,,70kg,167.4,114.4,Cairo Strong,,0,?,World Record,,N,Under Armour
7509,Laura Gómez,?,45,China,+109kg,Continental Cup,2019,,-1,300kg,137.8,Roma Lifting,,9,,National Record,,unknown,Under Armour
7510,Hiro Tanaka,unknown,54,spain,+109kg,Panamerican Games,2018,,-1,164.3,?,Cairo Strong,Pedro López,?,,,Functional,?,Nike
7511,Li Wei,F,,Brazil,-55kg,National Open,2022,,105kg,300kg,121.1,unknown,Unknown,?,Bronze,,CrossFit,N,
ath_7511,Elena Petrova,Male,26,Spain,-81kg,Olympics 2020,2010,0,,173.8,?,CN Barcelona,Li Zhang,?,Silver,?,Functional,?,Eleiko
ath_7512,Laura Gómez,F,36,RUS,-67kg,National Open,9999,,197.2,300kg,99kg,Tokyo Lift Club,Carlos Ruiz,12,Silver,,CrossFit,unknown,Adidas
,Elena Petrova,Male,?,Mexico,-61kg,Tokyo 2021,2020,164kg,-1,300kg,115kg,Berlin Power,Li Zhang,0,Gold,,,?,Nike
7515,Maria Rossi,M,20,spain,,National Open,2011,,-1,,114.5,unknown,,,,?,Powerlifting,?,Eleiko
,Carlos Ruiz,unknown,19,Unknown,-109kg,,2012,?,?,324.6,51kg,Roma Lifting,,0,,Personal Best,Olympic,Yes,
ath_7516,Sarah Johnson,M,,Spain,73KG,European Cup,2018,?,?,140.1,,CN Barcelona,Li Zhang,0,,?,Powerlifting,Y,Under Armour
7518,,Female,69,RUS,,Continental Cup,2010,?,167kg,300kg,?,Tokyo Lift Club,Unknown,0,Bronze,,Olympic,No,Reebok
ath_7518,Li Wei,F,,Germany,73KG,European Cup,2015,0,?,?,73kg,Beijing Barbell,Unknown,0,Silver,Personal Best,Olympic,Y,Nike
ath_7519,,unknown,40,Unknown,-73kg,European Cup,?,121.4,142.7,,89kg,unknown,Anna Müller,?,,Personal Best,Functional,No,Reebok
,Carlos Ruiz,F,,Italy,,World Championship,2014,120kg,,175.4,88kg,Cairo Strong,Anna Müller,?,,World Record,CrossFit,unknown,Under Armour
ath_7521,Youssef Ahmed,F,27,BRA,73KG,Continental Cup,2012,132kg,?,,109kg,Cairo Strong,Carlos Ruiz,?,,Personal Best,Olympic,Yes,Eleiko
ath_7522,Unknown,Female,,Spain,,World Championship,2020,,150.6,300kg,?,CN Barcelona,Li Zhang,?,,National Record,Functional,unknown,Reebok
ath_7523,James Lee,Male,,usa,-61kg,Continental Cup,2019,?,,219.0,?,London Barbell,?,,,,Functional,unknown,unknown
ath_7524,Maria Rossi,F,?,Russia,-55kg,,2013,?,219kg,?,?,Tokyo Lift Club,Michael Johnson,?,?,National Record,,No,
,,Female,?,China,-61kg,European Cup,2016,117kg,,284.4,83kg,Team USA,Carlos Ruiz,8,,National Record,?,?,Puma
ath_7526,Anna Kowalska,Female,?,Mexico,+109kg,,9999,0,100kg,,80.3,Madrid Strength,,0,Bronze,World Record,Powerlifting,N,Nike
7528,Youssef Ahmed,M,,usa,+109kg,Continental Cup,2024,131kg,-1,?,?,Roma Lifting,Michael Johnson,1,?,,Functional,?,Nike
ath_7528,Sofia López,F,44,Japan,+109kg,Junior Championship,2016,0,79.9,,,CN Barcelona,,,Bronze,,CrossFit,?,unknown
7530,John Smith,F,42,Mexico,-67kg,,2020,100kg,,,62.1,CN Barcelona,Unknown,,,,Olympic,N,Rogue
ath_7530,Li Wei,Male,18,CHN,+109kg,Tokyo 2021,2024,87kg,-1,207.6,81kg,Team USA,Unknown,3,Bronze,,CrossFit,N,Rogue
,?,M,,Japan,+109kg,European Cup,2011,?,?,,87kg,Berlin Power,?,,,?,CrossFit,Yes,Reebok
7533,James Lee,unknown,?,Unknown,-61kg,Continental Cup,2020,,,300kg,105kg,Berlin Power,Unknown,?,Gold,?,CrossFit,unknown,Under Armour
7534,Unknown,F,35,spain,-67kg,European Cup,2012,0,168kg,300kg,58.4,Team USA,Carlos Ruiz,?,?,World Record,CrossFit,Y,Adidas
7535,Maria Rossi,M,30,China,-81kg,Olympics 2020,2014,74.9,?,,?,Beijing Barbell,?,5,,,Powerlifting,Yes,Puma
ath_7535,John Smith,Female,68,Unknown,-73kg,National Open,2017,152.0,180kg,,,Berlin Power,Michael Johnson,0,Gold,?,Powerlifting,No,Eleiko
,,Male,27,Egypt,,Continental Cup,2019,175.3,,,,unknown,,3,Bronze,,,Yes,unknown
,Youssef Ahmed,?,32,Germany,-109kg,World Championship,2025,?,219kg,312.4,132.2,Cairo Strong,Michael Johnson,4,Silver,,Functional,Yes,
,John Smith,unknown,10,BRA,,Continental Cup,2019,151kg,182.9,313.0,,unknown,?,3,,,Functional,No,Rogue
,Carlos Ruiz,Male,,China,-61kg,World Championship,9999,175kg,?,?,147.0,Madrid Strength,Pedro López,,Bronze,World Record,Olympic,Yes,Eleiko
ath_7540,Youssef Ahmed,M,19,CHN,-96kg,Olympics 2020,2025,122.0,,?,?,Berlin Power,,0,Silver,,Functional,Yes,
ath_7541,?,Male,51,spain,-73kg,?,2010,?,128.0,?,107.3,CN Barcelona,Michael Johnson,2,Gold,?,Powerlifting,Y,Puma
7543,Hiro Tanaka,F,70,RUS,-67kg,National Open,2019,0,,?,68.2,Tokyo Lift Club,Michael Johnson,11,,,CrossFit,Y,unknown
7544,Anna Kowalska,Female,?,Russia,,Junior Championship,2015,,-1,?,?,Roma Lifting,Unknown,0,,?,?,N,Puma
,Hiro Tanaka,Female,41,Brazil,73KG,Tokyo 2021,2013,136.7,?,,,Tokyo Lift Club,Li Zhang,?,Silver,?,,?,Nike
,David Müller,M,?,Egypt,-109kg,European Cup,2024,,-1,,85kg,CN Barcelona,Li Zhang,,,,Functional,unknown,Adidas
7547,James Lee,M,14,Japan,-67kg,Continental Cup,2015,,?,?,,Madrid Strength,?,0,,,Powerlifting,unknown,Nike
ath_7547,Unknown,M,10,Japan,-61kg,Panamerican Games,2015,0,,300kg,74.3,Tokyo Lift Club,Unknown,,,Personal Best,Olympic,Y,Eleiko
ath_7548,,unknown,?,France,-55kg,Continental Cup,2012,0,,374.0,119kg,unknown,Carlos Ruiz,0,,Personal Best,,No,
,Carlos Ruiz,Male,24,Italy,-73kg,Olympics 2020,2010,87.4,-1,300kg,?,Roma Lifting,Pedro López,0,Silver,,Functional,unknown,Under Armour
,John Smith,?,30,Japan,-67kg,,2021,,-1,,?,Berlin Power,?,0,?,World Record,?,Y,Adidas
,Unknown,M,42,USA,73KG,Tokyo 2021,2025,,-1,,75.2,unknown,,,?,,Olympic,N,unknown
,Miguel Santos,F,31,China,73KG,Junior Championship,2021,,139kg,,54kg,Berlin Power,?,0,Gold,Personal Best,?,N,Puma
7554,Carlos Ruiz,Male,,USA,+109kg,Tokyo 2021,2017,0,-1,300kg,,Madrid Strength,Pedro López,0,,,Functional,?,Nike
7555,Youssef Ahmed,Male,?,Mexico,,National Open,2011,130.7,?,,114.3,Beijing Barbell,Unknown,?,,World Record,?,?,Reebok
ath_7555,Hiro Tanaka,Female,?,Spain,73KG,Junior Championship,9999,?,185.3,210.7,110.4,CN Barcelona,Li Zhang,,,,CrossFit,unknown,Puma
,,Male,46,Egypt,-96kg,Panamerican Games,9999,?,,,133.0,Cairo Strong,Li Zhang,,Silver,,Olympic,?,Eleiko
,Sarah Johnson,M,25,Japan,,Panamerican Games,9999,174.0,213.3,,?,Team USA,,0,Silver,,Olympic,Y,Eleiko
7559,Li Wei,Female,43,spain,-61kg,?,2012,59.6,?,300kg,,unknown,Anna Müller,0,Bronze,,Functional,N,Nike
ath_7559,Emma Brown,M,,Germany,-61kg,Panamerican Games,2022,86.6,170.2,,81.5,Tokyo Lift Club,Carlos Ruiz,0,?,National Record,Functional,Y,Adidas
,Unknown,F,22,Japan,+109kg,Junior Championship,2013,0,,,?,Cairo Strong,Anna Müller,0,Silver,World Record,?,Y,Nike
ath_7561,Laura Gómez,M,,Italy,-109kg,Tokyo 2021,2018,0,,?,,unknown,Carlos Ruiz,0,Bronze,Personal Best,?,unknown,Eleiko
,Youssef Ahmed,Male,33,Egypt,+109kg,Junior Championship,2010,,-1,325.1,48.5,Roma Lifting,?,11,,,,N,
7564,David Müller,F,,France,-67kg,Olympics 2020,2018,87.7,,300kg,,Beijing Barbell,?,0,,,Functional,Y,Nike
