athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
ath_9624,john smith,,34.0,usa,,junior championship,2015.0,91.0,145.0,300.0,118.8,cn barcelona,carlos ruiz,,,personal best,olympic,,
9626,sofia lópez,m,34.0,usa,73kg,national open,2014.0,84.0,145.0,300.0,90.0,berlin power,,,bronze,,,yes,reebok
ath_9626,,m,34.0,france,+109kg,continental cup,2025.0,90.7,145.0,319.1,86.6,cn barcelona,michael johnson,,,personal best,functional,n,
9628,anna kowalska,m,34.0,chn,-73kg,continental cup,2021.0,84.0,145.0,300.0,73.5,london barbell,li zhang,,,,olympic,no,reebok
9629,miguel santos,f,34.0,japan,-55kg,tokyo 2021,2011.0,84.0,167.0,157.5,80.0,london barbell,carlos ruiz,9.0,gold,world record,functional,n,
9630,carlos ruiz,f,34.0,spain,,,2022.0,173.0,119.0,300.0,90.0,beijing barbell,michael johnson,0.0,silver,,,no,rogue
ath_9630,li wei,male,34.0,china,,panamerican games,2010.0,0.0,145.0,300.0,103.4,roma lifting,anna müller,4.0,,world record,olympic,,nike
,sarah johnson,m,35.0,,-96kg,continental cup,2013.0,84.0,145.0,300.0,90.0,cn barcelona,,5.0,bronze,,olympic,,eleiko
ath_9632,david müller,female,34.0,,-61kg,olympics 2020,2015.0,145.4,86.8,300.0,90.0,cairo strong,li zhang,0.0,gold,,crossfit,y,nike
9634,,,34.0,brazil,-67kg,tokyo 2021,2013.0,59.0,145.0,174.0,90.0,tokyo lift club,michael johnson,2.0,silver,personal best,functional,no,adidas
9635,sarah johnson,,34.0,usa,-55kg,,2018.0,84.0,180.0,300.0,90.0,tokyo lift club,,20.0,,,olympic,yes,
,david müller,f,34.0,china,,,2024.0,165.9,145.0,300.0,117.0,roma lifting,,0.0,bronze,,olympic,n,under armour
,maria rossi,m,37.0,rus,+109kg,,2023.0,84.0,145.0,300.0,90.0,beijing barbell,,,,world record,olympic,n,reebok
,,m,34.0,,-109kg,,2024.0,140.5,211.0,300.0,76.0,roma lifting,,4.0,,national record,,y,puma
9639,sofia lópez,f,34.0,,-96kg,junior championship,2016.0,84.0,145.0,258.4,100.9,tokyo lift club,anna müller,,,,functional,y,nike
,,m,34.0,egypt,-67kg,olympics 2020,2024.0,119.0,145.0,300.0,90.0,london barbell,michael johnson,14.0,silver,,,n,
9641,david müller,m,34.0,mexico,-96kg,,2024.0,0.0,145.0,300.0,67.1,cairo strong,carlos ruiz,,,,powerlifting,y,puma
ath_9641,sarah johnson,female,50.0,italy,-109kg,national open,2011.0,170.0,218.0,202.9,90.0,cairo strong,anna müller,0.0,gold,,powerlifting,y,nike
ath_9642,emma brown,male,53.0,china,-81kg,olympics 2020,2013.0,154.0,145.0,300.0,63.0,cairo strong,,,,,,n,rogue
9644,hiro tanaka,female,34.0,usa,-55kg,european cup,2015.0,0.0,145.0,300.0,82.0,cairo strong,carlos ruiz,,,personal best,crossfit,,
9645,,,34.0,,-81kg,continental cup,2012.0,139.6,145.0,200.6,103.0,london barbell,anna müller,0.0,bronze,personal best,powerlifting,y,rogue
,maria rossi,m,34.0,chn,-73kg,continental cup,2013.0,84.0,90.4,300.0,98.0,beijing barbell,li zhang,,,,,no,adidas
9647,elena petrova,female,37.0,rus,-96kg,world championship,2025.0,84.0,145.0,239.0,90.0,roma lifting,michael johnson,0.0,,,crossfit,y,
9648,john smith,m,36.0,china,-109kg,world championship,2018.0,157.8,145.0,300.0,90.0,madrid strength,,11.0,,world record,functional,y,nike
9649,emma brown,female,54.0,spain,-55kg,,2018.0,98.4,74.0,300.0,90.0,berlin power,li zhang,9.0,,,functional,,reebok
,sofia lópez,female,34.0,chn,73kg,continental cup,2011.0,84.0,145.0,300.0,90.0,tokyo lift club,anna müller,,,personal best,crossfit,y,rogue
,li wei,m,34.0,france,-55kg,,2013.0,150.2,145.0,300.0,90.0,cn barcelona,pedro lópez,4.0,,,crossfit,,eleiko
ath_9651,miguel santos,f,21.0,spain,-96kg,world championship,2017.0,109.0,200.0,300.0,85.2,team usa,anna müller,0.0,,,,,rogue
,elena petrova,f,44.0,bra,-61kg,continental cup,2013.0,144.0,145.0,380.6,77.0,berlin power,pedro lópez,,,,olympic,no,reebok
ath_9653,emma brown,,34.0,brazil,-55kg,national open,2022.0,104.0,145.0,300.0,104.1,madrid strength,,,silver,personal best,,no,under armour
9655,emma brown,,19.0,egypt,-67kg,olympics 2020,2013.0,0.0,145.0,365.4,90.0,roma lifting,li zhang,,,world record,olympic,no,adidas
9656,maria rossi,female,68.0,russia,-81kg,junior championship,2021.0,154.1,145.0,300.0,90.0,berlin power,li zhang,,,,crossfit,yes,
ath_9656,elena petrova,m,61.0,italy,-55kg,european cup,2022.0,94.0,145.0,300.0,97.2,roma lifting,,,,,functional,y,
ath_9657,,,34.0,egypt,-73kg,world championship,2020.0,77.4,145.0,369.4,90.0,tokyo lift club,,0.0,bronze,,functional,y,
,,m,11.0,spain,-61kg,national open,2019.0,70.3,145.0,300.0,90.0,team usa,anna müller,0.0,,world record,olympic,,puma
,sofia lópez,male,21.0,russia,,european cup,2023.0,84.0,96.4,300.0,90.0,,pedro lópez,,bronze,,functional,no,rogue
,youssef ahmed,,34.0,usa,-73kg,,2023.0,84.0,145.0,205.7,114.0,roma lifting,carlos ruiz,,,,olympic,yes,
ath_9661,carlos ruiz,f,34.0,usa,-109kg,,2018.0,100.0,145.0,366.6,90.0,,li zhang,,,personal best,powerlifting,yes,adidas
ath_9662,james lee,,38.0,germany,-109kg,european cup,2015.0,84.0,145.0,300.0,98.0,cn barcelona,michael johnson,4.0,gold,,crossfit,,nike
9664,emma brown,m,44.0,italy,+109kg,tokyo 2021,2025.0,84.0,145.0,300.0,70.1,roma lifting,michael johnson,5.0,silver,,powerlifting,n,reebok
9665,sarah johnson,male,34.0,russia,-96kg,junior championship,2022.0,0.0,145.0,300.0,90.0,berlin power,michael johnson,,bronze,,powerlifting,,rogue
9666,john smith,female,34.0,japan,-73kg,tokyo 2021,2013.0,160.1,108.8,300.0,59.5,tokyo lift club,michael johnson,,,,functional,no,eleiko
,emma brown,m,23.0,russia,-81kg,world championship,2025.0,161.0,145.0,300.0,90.0,roma lifting,,,,national record,crossfit,no,rogue
9668,david müller,m,66.0,,,,2012.0,172.2,145.0,300.0,68.0,madrid strength,carlos ruiz,,,national record,functional,,under armour
ath_9668,anna kowalska,m,34.0,usa,-81kg,junior championship,2015.0,96.5,175.4,353.4,102.0,roma lifting,pedro lópez,,silver,personal best,crossfit,yes,
ath_9669,,male,40.0,usa,+109kg,,2011.0,84.0,145.0,300.0,122.4,london barbell,michael johnson,,silver,,powerlifting,,eleiko
9671,,f,28.0,brazil,-61kg,,2022.0,107.0,145.0,170.4,90.0,berlin power,michael johnson,,,,functional,,reebok
9672,james lee,female,32.0,rus,-96kg,continental cup,2014.0,174.0,205.3,300.0,90.0,cn barcelona,li zhang,,,,functional,,
9673,james lee,female,34.0,rus,-96kg,olympics 2020,2013.0,73.8,145.0,300.0,90.0,london barbell,pedro lópez,,,national record,powerlifting,yes,nike
ath_9673,,,50.0,spain,73kg,,2014.0,84.0,101.0,235.7,90.0,beijing barbell,anna müller,0.0,,national record,functional,no,adidas
9675,elena petrova,male,30.0,usa,-81kg,world championship,2017.0,84.0,125.1,300.0,90.0,berlin power,li zhang,,,,,yes,adidas
,sarah johnson,f,34.0,bra,,junior championship,2010.0,84.0,145.0,161.9,90.0,london barbell,pedro lópez,,silver,personal best,functional,yes,nike
9677,,,42.0,usa,73kg,world championship,2012.0,84.0,145.0,300.0,55.0,london barbell,michael johnson,,,,powerlifting,yes,
,,f,46.0,egypt,-81kg,continental cup,2024.0,84.0,208.0,264.8,71.0,london barbell,,,bronze,,olympic,n,
,elena petrova,,17.0,spain,-55kg,junior championship,2013.0,84.0,145.0,300.0,90.0,roma lifting,anna müller,0.0,gold,,,,rogue
ath_9679,hiro tanaka,f,38.0,rus,-96kg,national open,2018.0,0.0,211.1,300.0,50.8,cn barcelona,carlos ruiz,12.0,silver,,,,rogue
,anna kowalska,female,34.0,chn,-81kg,national open,2012.0,0.0,145.0,300.0,90.0,cn barcelona,carlos ruiz,,gold,,powerlifting,,rogue
,li wei,m,34.0,,-61kg,tokyo 2021,2020.0,84.0,145.0,130.5,109.0,london barbell,anna müller,,,national record,olympic,,rogue
ath_9682,sofia lópez,f,44.0,rus,-61kg,continental cup,2022.0,60.0,145.0,300.0,112.0,beijing barbell,,,,,olympic,n,rogue
9684,youssef ahmed,f,26.0,brazil,-73kg,continental cup,2015.0,163.0,145.0,300.0,76.0,roma lifting,pedro lópez,10.0,,national record,powerlifting,n,
,,f,18.0,china,-109kg,junior championship,2018.0,84.0,201.0,300.0,90.0,london barbell,li zhang,0.0,bronze,,,y,
,,m,34.0,usa,-67kg,european cup,2019.0,143.0,145.0,300.0,105.0,beijing barbell,,,,personal best,powerlifting,yes,rogue
9687,laura gómez,,58.0,spain,-96kg,olympics 2020,2017.0,0.0,145.0,165.9,105.0,beijing barbell,li zhang,0.0,,,powerlifting,no,eleiko
,anna kowalska,f,37.0,japan,-81kg,junior championship,2011.0,131.0,118.0,300.0,148.4,roma lifting,anna müller,20.0,silver,personal best,crossfit,,
,anna kowalska,,27.0,china,73kg,world championship,2012.0,0.0,218.0,300.0,90.0,cairo strong,carlos ruiz,,,national record,,yes,adidas
9690,,,34.0,france,+109kg,continental cup,2024.0,0.0,145.0,162.7,90.0,,,,gold,,,,
ath_9690,maria rossi,female,34.0,bra,-109kg,olympics 2020,2022.0,135.7,145.0,300.0,90.0,london barbell,anna müller,0.0,bronze,,olympic,y,nike
,maria rossi,f,34.0,rus,-109kg,tokyo 2021,2023.0,66.0,145.0,303.7,90.0,cn barcelona,,0.0,silver,personal best,powerlifting,,adidas
ath_9692,sarah johnson,male,34.0,chn,-109kg,continental cup,2022.0,146.0,145.0,242.0,90.0,cairo strong,li zhang,,,,,n,adidas
,youssef ahmed,male,34.0,germany,-81kg,tokyo 2021,2021.0,84.0,145.0,231.7,78.0,beijing barbell,pedro lópez,,,personal best,functional,n,reebok
,miguel santos,f,38.0,usa,-55kg,european cup,2012.0,139.4,145.0,300.0,67.0,london barbell,michael johnson,,silver,,,y,
ath_9695,maria rossi,,31.0,brazil,73kg,european cup,2024.0,84.0,145.0,300.0,90.0,team usa,li zhang,11.0,,,,,under armour
,james lee,,34.0,italy,-61kg,junior championship,2018.0,84.0,145.0,300.0,90.0,,anna müller,,,,crossfit,no,rogue
ath_9697,miguel santos,male,66.0,egypt,+109kg,panamerican games,2015.0,0.0,214.0,300.0,67.0,beijing barbell,li zhang,,gold,world record,,no,eleiko
ath_9698,,m,29.0,chn,-73kg,tokyo 2021,2021.0,0.0,145.0,300.0,90.0,cn barcelona,carlos ruiz,,bronze,,crossfit,,
9700,sarah johnson,,34.0,china,,olympics 2020,2018.0,84.0,145.0,300.0,107.0,madrid strength,carlos ruiz,,bronze,national record,powerlifting,no,
,david müller,f,34.0,bra,-96kg,continental cup,2025.0,84.0,203.0,300.0,83.8,beijing barbell,,,,world record,functional,y,
,li wei,m,20.0,germany,,panamerican games,2023.0,156.0,145.0,300.0,90.0,berlin power,,0.0,,world record,functional,no,rogue
9703,james lee,,15.0,france,-67kg,national open,2017.0,56.0,145.0,300.0,90.0,roma lifting,,0.0,,,powerlifting,,eleiko
,li wei,,34.0,spain,-81kg,european cup,2010.0,84.0,157.0,300.0,90.0,team usa,,4.0,,national record,,yes,eleiko
9705,laura gómez,,34.0,italy,-81kg,panamerican games,2020.0,122.2,108.3,329.7,90.0,cairo strong,carlos ruiz,,,national record,powerlifting,,
9706,youssef ahmed,male,63.0,bra,,european cup,2013.0,102.7,200.3,366.5,90.0,london barbell,anna müller,0.0,,,powerlifting,n,
9707,emma brown,,34.0,italy,-109kg,continental cup,2022.0,82.4,207.2,300.0,73.8,madrid strength,li zhang,10.0,silver,personal best,powerlifting,y,reebok
,elena petrova,,26.0,chn,,,2023.0,0.0,145.0,300.0,82.0,roma lifting,,,,,,n,
9709,,f,34.0,mexico,-61kg,junior championship,2014.0,84.0,174.0,327.4,66.6,berlin power,li zhang,0.0,,national record,olympic,,
9710,youssef ahmed,,14.0,usa,-96kg,olympics 2020,2010.0,166.5,76.0,300.0,90.0,,,0.0,,world record,crossfit,n,adidas
ath_9710,sofia lópez,,26.0,rus,-55kg,,2015.0,70.0,117.0,300.0,90.0,roma lifting,carlos ruiz,,,world record,,yes,eleiko
,,,28.0,bra,-109kg,tokyo 2021,2015.0,0.0,145.0,300.0,93.5,london barbell,,,,,,,nike
ath_9712,john smith,f,34.0,,,national open,2019.0,53.7,145.0,300.0,90.0,,michael johnson,15.0,bronze,national record,crossfit,yes,puma
9714,li wei,,41.0,japan,-55kg,european cup,2015.0,97.0,83.0,300.0,90.0,,,,,world record,,n,nike
ath_9714,miguel santos,m,66.0,france,-81kg,world championship,2015.0,152.2,145.0,300.0,90.0,cn barcelona,li zhang,11.0,,world record,functional,y,eleiko
ath_9715,hiro tanaka,,34.0,spain,-96kg,olympics 2020,2022.0,84.0,145.0,300.0,90.0,,pedro lópez,0.0,gold,,olympic,yes,adidas
ath_9716,james lee,male,40.0,mexico,-55kg,world championship,2020.0,176.0,211.0,300.0,90.0,team usa,anna müller,,gold,world record,,,under armour
9718,miguel santos,female,34.0,russia,-96kg,tokyo 2021,2022.0,84.0,145.0,308.6,90.0,beijing barbell,,0.0,silver,,,no,rogue
,laura gómez,female,34.0,usa,,,2015.0,130.0,145.0,300.0,68.0,,,,silver,,powerlifting,n,eleiko
ath_9719,john smith,female,34.0,brazil,-55kg,,2010.0,84.0,145.0,300.0,84.0,cairo strong,anna müller,4.0,,national record,,no,reebok
,carlos ruiz,male,54.0,usa,-61kg,national open,2017.0,161.0,145.0,300.0,110.0,berlin power,carlos ruiz,0.0,gold,,,no,nike
,hiro tanaka,,34.0,chn,-96kg,,2012.0,68.0,96.0,300.0,90.0,tokyo lift club,,0.0,bronze,personal best,powerlifting,,eleiko
,maria rossi,,34.0,italy,-109kg,world championship,2013.0,84.0,174.3,253.0,52.0,tokyo lift club,michael johnson,0.0,gold,national record,,no,puma
,john smith,m,28.0,russia,73kg,junior championship,2015.0,116.6,145.0,300.0,90.0,tokyo lift club,,,,,,n,rogue
9725,miguel santos,,16.0,brazil,-55kg,,2013.0,84.0,140.2,196.3,90.0,team usa,,13.0,silver,,,,
9726,anna kowalska,,44.0,bra,-73kg,tokyo 2021,2017.0,102.0,145.0,300.0,64.0,tokyo lift club,michael johnson,,silver,personal best,olympic,y,
ath_9726,anna kowalska,,34.0,russia,-96kg,olympics 2020,2025.0,84.0,95.0,300.0,78.0,beijing barbell,pedro lópez,,,personal best,functional,no,nike
ath_9727,anna kowalska,m,34.0,spain,73kg,continental cup,2020.0,130.8,173.0,300.0,52.0,berlin power,,0.0,bronze,world record,powerlifting,,puma
ath_9728,youssef ahmed,,50.0,usa,-55kg,junior championship,2022.0,0.0,145.0,149.7,146.9,cn barcelona,,11.0,bronze,world record,functional,n,adidas
,emma brown,,35.0,egypt,-67kg,world championship,2025.0,0.0,145.0,300.0,46.5,team usa,pedro lópez,17.0,silver,national record,,yes,reebok
,hiro tanaka,female,34.0,brazil,-61kg,junior championship,2015.0,0.0,145.0,300.0,90.0,london barbell,michael johnson,17.0,,national record,powerlifting,,nike
9732,sofia lópez,f,23.0,mexico,+109kg,continental cup,2012.0,84.0,145.0,300.0,90.0,tokyo lift club,anna müller,0.0,,,crossfit,y,under armour
ath_9732,elena petrova,,63.0,russia,-55kg,junior championship,2018.0,135.0,145.0,300.0,90.0,berlin power,anna müller,,silver,,crossfit,,puma
ath_9733,miguel santos,female,34.0,italy,73kg,,2015.0,84.0,145.0,300.0,82.0,berlin power,pedro lópez,0.0,bronze,,crossfit,yes,eleiko
ath_9734,john smith,f,32.0,france,-61kg,junior championship,2025.0,71.8,156.0,300.0,90.0,roma lifting,,0.0,,personal best,,yes,rogue
ath_9735,elena petrova,,34.0,rus,-55kg,tokyo 2021,2024.0,0.0,145.0,300.0,62.3,berlin power,carlos ruiz,11.0,,world record,functional,n,adidas
ath_9736,,,34.0,germany,-67kg,continental cup,2016.0,88.5,145.0,333.1,90.0,cairo strong,li zhang,0.0,bronze,world record,olympic,y,eleiko
,hiro tanaka,female,56.0,,-81kg,european cup,2020.0,0.0,145.0,300.0,90.0,cn barcelona,carlos ruiz,,bronze,,olympic,n,
,,,39.0,russia,+109kg,,2017.0,91.7,145.0,300.0,90.0,berlin power,anna müller,15.0,gold,world record,powerlifting,,adidas
,david müller,f,28.0,russia,-61kg,national open,2019.0,116.0,145.0,316.0,61.0,cairo strong,li zhang,0.0,,national record,crossfit,y,under armour
9741,james lee,male,51.0,rus,-96kg,,2012.0,84.0,145.0,300.0,90.0,beijing barbell,li zhang,,bronze,,crossfit,no,
9742,david müller,female,34.0,rus,-55kg,world championship,2024.0,134.0,145.0,300.0,80.0,madrid strength,carlos ruiz,,silver,,olympic,no,
ath_9742,david müller,female,34.0,mexico,-109kg,olympics 2020,2012.0,164.6,145.0,300.0,90.0,cairo strong,,,,,functional,y,
9744,hiro tanaka,female,66.0,egypt,-96kg,panamerican games,2012.0,141.0,183.0,300.0,90.0,berlin power,li zhang,,gold,,functional,y,reebok
9745,sarah johnson,,17.0,brazil,-73kg,olympics 2020,2015.0,0.0,134.0,300.0,116.0,madrid strength,,1.0,silver,,,,nike
9746,,male,31.0,spain,+109kg,olympics 2020,2010.0,84.0,145.0,300.0,68.0,cairo strong,michael johnson,9.0,silver,world record,functional,no,adidas
ath_9746,maria rossi,,16.0,brazil,-96kg,european cup,2013.0,84.0,189.6,300.0,51.4,berlin power,,9.0,gold,,,,reebok
9748,james lee,f,34.0,japan,-55kg,world championship,2015.0,0.0,109.0,300.0,90.0,roma lifting,anna müller,0.0,silver,,olympic,no,puma
ath_9748,james lee,,36.0,,-109kg,world championship,2017.0,84.0,180.7,151.7,90.0,london barbell,pedro lópez,,gold,,,y,under armour
,,male,20.0,japan,,tokyo 2021,2015.0,0.0,145.0,300.0,90.0,london barbell,michael johnson,,gold,,functional,n,puma
,,,34.0,italy,+109kg,national open,2010.0,135.3,145.0,208.5,109.0,cn barcelona,pedro lópez,0.0,silver,national record,crossfit,yes,adidas
,,f,34.0,china,-55kg,european cup,2017.0,84.0,145.0,300.0,90.0,team usa,,0.0,bronze,national record,crossfit,n,puma
,laura gómez,,33.0,france,-81kg,world championship,2016.0,84.0,145.0,300.0,83.0,cn barcelona,,10.0,,personal best,crossfit,y,
9754,emma brown,female,34.0,,-109kg,olympics 2020,2024.0,160.3,145.0,300.0,54.1,berlin power,,0.0,,,functional,n,
ath_9754,david müller,f,33.0,mexico,-61kg,tokyo 2021,2013.0,155.0,145.0,155.6,148.8,team usa,,9.0,,,,no,
,hiro tanaka,f,34.0,japan,-67kg,world championship,2022.0,84.0,145.0,300.0,125.0,berlin power,,,gold,personal best,powerlifting,,puma
9757,sofia lópez,,26.0,italy,-67kg,,2025.0,90.0,145.0,300.0,102.0,london barbell,,0.0,bronze,national record,,n,eleiko
,anna kowalska,male,57.0,russia,-55kg,national open,2015.0,84.0,162.0,300.0,90.0,madrid strength,carlos ruiz,0.0,gold,,crossfit,n,eleiko
,john smith,,19.0,brazil,73kg,national open,2021.0,85.0,145.0,300.0,90.0,cairo strong,li zhang,,bronze,national record,powerlifting,n,
9760,anna kowalska,f,34.0,chn,-61kg,,2013.0,144.6,164.0,197.5,109.0,,,0.0,,,functional,,
9761,li wei,f,27.0,spain,-109kg,,2019.0,84.0,145.0,300.0,90.0,cairo strong,carlos ruiz,,,,olympic,,eleiko
ath_9761,youssef ahmed,,62.0,usa,-61kg,european cup,2012.0,142.9,121.0,334.0,90.0,roma lifting,carlos ruiz,,silver,personal best,functional,,eleiko
9763,,m,34.0,usa,,,2010.0,84.0,73.0,300.0,57.8,,pedro lópez,0.0,,personal best,powerlifting,,reebok
,miguel santos,m,36.0,china,+109kg,tokyo 2021,2024.0,0.0,145.0,300.0,90.0,berlin power,li zhang,6.0,silver,world record,olympic,yes,
,john smith,,34.0,brazil,-73kg,,2014.0,106.2,98.7,300.0,90.0,london barbell,,0.0,silver,world record,powerlifting,y,puma
ath_9765,david müller,female,18.0,russia,-96kg,world championship,2025.0,84.0,145.0,317.1,90.0,london barbell,,18.0,silver,,powerlifting,n,rogue
9767,james lee,male,34.0,france,-67kg,junior championship,2021.0,84.0,195.3,300.0,95.7,madrid strength,,,gold,,powerlifting,y,
ath_9767,anna kowalska,f,43.0,usa,-67kg,continental cup,2023.0,84.0,99.0,300.0,90.0,team usa,carlos ruiz,0.0,,,crossfit,yes,under armour
,youssef ahmed,f,27.0,japan,-81kg,panamerican games,2015.0,147.3,135.0,195.2,51.4,team usa,,8.0,,personal best,powerlifting,yes,
,hiro tanaka,male,34.0,bra,-81kg,european cup,2015.0,84.0,145.0,300.0,104.6,cairo strong,li zhang,,gold,,functional,yes,reebok
ath_9770,james lee,f,34.0,france,73kg,,2016.0,147.0,145.0,201.2,119.5,beijing barbell,carlos ruiz,4.0,,personal best,olympic,y,eleiko
,emma brown,,37.0,usa,73kg,continental cup,2015.0,84.0,145.0,389.7,90.0,roma lifting,,0.0,,,powerlifting,n,puma
,miguel santos,m,34.0,usa,-67kg,european cup,2024.0,84.0,145.0,174.8,60.2,madrid strength,anna müller,,,national record,functional,,nike
9774,youssef ahmed,female,34.0,brazil,-67kg,national open,2015.0,81.3,157.5,146.1,66.0,roma lifting,,,,world record,,,under armour
ath_9774,li wei,f,34.0,russia,-109kg,national open,2022.0,0.0,145.0,300.0,90.0,beijing barbell,carlos ruiz,,,,,,rogue
,,,22.0,,+109kg,national open,2015.0,0.0,175.3,300.0,117.0,tokyo lift club,,0.0,gold,national record,crossfit,n,eleiko
9777,,,41.0,usa,-73kg,panamerican games,2015.0,113.0,209.3,300.0,141.7,team usa,li zhang,,,,powerlifting,,
,john smith,,34.0,usa,-81kg,olympics 2020,2020.0,84.0,103.0,300.0,115.0,beijing barbell,michael johnson,13.0,,personal best,crossfit,no,under armour
,emma brown,,52.0,italy,-81kg,world championship,2013.0,0.0,145.0,300.0,90.0,madrid strength,,16.0,silver,,powerlifting,,
9780,li wei,m,35.0,mexico,-81kg,panamerican games,2020.0,91.0,151.0,300.0,95.0,london barbell,,,,,functional,yes,rogue
9781,,f,16.0,,-81kg,european cup,2010.0,84.0,104.2,153.1,68.0,cn barcelona,carlos ruiz,,,world record,crossfit,yes,adidas
9782,anna kowalska,male,42.0,brazil,-67kg,continental cup,2024.0,59.3,145.0,300.0,90.0,london barbell,michael johnson,,,personal best,crossfit,yes,puma
,anna kowalska,m,34.0,japan,-73kg,junior championship,2015.0,0.0,145.0,300.0,116.0,berlin power,pedro lópez,,,national record,olympic,,under armour
ath_9783,emma brown,,34.0,germany,-55kg,panamerican games,2022.0,84.0,100.5,300.0,90.0,london barbell,carlos ruiz,0.0,gold,,,n,eleiko
ath_9784,li wei,female,34.0,chn,-81kg,tokyo 2021,2017.0,84.0,183.1,300.0,61.7,berlin power,anna müller,0.0,gold,world record,olympic,no,
ath_9785,hiro tanaka,,44.0,chn,,european cup,2015.0,81.0,145.0,300.0,99.8,team usa,li zhang,2.0,,,crossfit,,eleiko
9787,john smith,f,38.0,chn,73kg,tokyo 2021,2015.0,122.0,145.0,297.4,56.0,team usa,pedro lópez,14.0,silver,,,,rogue
,carlos ruiz,f,17.0,france,-67kg,european cup,2018.0,124.0,145.0,300.0,93.0,cn barcelona,li zhang,14.0,bronze,national record,,,
ath_9788,miguel santos,female,34.0,spain,-61kg,world championship,2014.0,84.0,145.0,300.0,113.0,cn barcelona,pedro lópez,0.0,gold,world record,olympic,,
ath_9789,sofia lópez,m,34.0,chn,-81kg,,2011.0,118.0,145.0,300.0,113.2,cn barcelona,li zhang,,,,,no,eleiko
ath_9790,david müller,male,31.0,spain,-73kg,tokyo 2021,2012.0,84.0,145.0,300.0,53.0,madrid strength,,0.0,,world record,olympic,y,under armour
,,female,22.0,china,+109kg,,2010.0,126.3,175.7,300.0,57.0,roma lifting,pedro lópez,,,national record,crossfit,y,nike
,anna kowalska,male,34.0,egypt,-73kg,olympics 2020,2024.0,84.0,145.0,300.0,90.0,cairo strong,,,silver,,,,
9794,hiro tanaka,m,14.0,usa,-61kg,european cup,2011.0,84.0,145.0,300.0,90.0,tokyo lift club,michael johnson,,silver,,,,under armour
9795,maria rossi,,11.0,bra,-73kg,world championship,2021.0,84.0,145.0,300.0,142.8,beijing barbell,michael johnson,15.0,,personal best,,,adidas
,laura gómez,female,34.0,russia,-61kg,olympics 2020,2017.0,172.2,145.0,300.0,90.0,cn barcelona,,,bronze,national record,powerlifting,y,puma
9797,li wei,male,34.0,japan,-61kg,junior championship,2015.0,64.0,145.0,148.8,49.5,cairo strong,li zhang,0.0,,national record,functional,,nike
,elena petrova,m,35.0,italy,-61kg,junior championship,2017.0,84.0,73.5,300.0,122.1,berlin power,michael johnson,0.0,gold,national record,,y,
,maria rossi,m,19.0,russia,,,2017.0,83.3,154.5,300.0,148.6,,carlos ruiz,,gold,,,n,rogue
9800,anna kowalska,,41.0,japan,-81kg,tokyo 2021,2015.0,125.0,130.6,300.0,118.9,cn barcelona,anna müller,,,world record,powerlifting,n,nike
ath_9800,,male,53.0,china,-81kg,world championship,2015.0,118.0,145.0,300.0,90.0,berlin power,li zhang,6.0,silver,world record,olympic,yes,reebok
9802,,m,42.0,egypt,,european cup,2024.0,84.0,145.0,300.0,53.0,cn barcelona,li zhang,9.0,bronze,,crossfit,no,eleiko
9803,sarah johnson,,60.0,brazil,-96kg,national open,2024.0,72.8,95.0,300.0,90.0,cairo strong,pedro lópez,,,national record,olympic,no,puma
,,,34.0,bra,-61kg,panamerican games,2019.0,113.2,145.0,165.5,96.0,london barbell,carlos ruiz,0.0,silver,personal best,crossfit,,rogue
ath_9804,anna kowalska,m,23.0,chn,-96kg,olympics 2020,2022.0,105.7,145.0,228.1,60.3,beijing barbell,carlos ruiz,0.0,silver,,crossfit,,nike
ath_9805,david müller,female,34.0,italy,-96kg,continental cup,2012.0,84.0,145.0,294.8,90.0,team usa,,0.0,,,functional,no,adidas
9807,youssef ahmed,female,34.0,china,+109kg,world championship,2013.0,84.0,167.0,300.0,130.1,roma lifting,carlos ruiz,,,national record,functional,,adidas
ath_9807,miguel santos,female,13.0,usa,73kg,olympics 2020,2023.0,113.0,145.0,237.4,111.0,tokyo lift club,,0.0,silver,,,no,
9809,youssef ahmed,,34.0,russia,-55kg,european cup,2024.0,84.0,111.9,300.0,91.8,cairo strong,li zhang,,bronze,world record,olympic,y,puma
,emma brown,,12.0,usa,-96kg,european cup,2022.0,148.4,145.0,300.0,90.0,cn barcelona,carlos ruiz,9.0,bronze,national record,olympic,n,adidas
9811,emma brown,f,34.0,,73kg,continental cup,2023.0,0.0,202.0,300.0,99.1,beijing barbell,anna müller,11.0,bronze,national record,,n,
,,f,34.0,rus,-81kg,junior championship,2015.0,0.0,145.0,300.0,90.0,berlin power,li zhang,,gold,,olympic,y,puma
ath_9812,miguel santos,,41.0,rus,-61kg,tokyo 2021,2014.0,89.0,166.0,133.6,46.1,berlin power,,8.0,silver,world record,crossfit,n,adidas
9814,emma brown,f,45.0,spain,+109kg,continental cup,2014.0,0.0,145.0,300.0,94.7,berlin power,,1.0,bronze,world record,powerlifting,n,adidas
,elena petrova,,30.0,china,-67kg,,2023.0,168.9,145.0,224.1,90.0,cn barcelona,anna müller,14.0,,world record,,n,adidas
ath_9815,elena petrova,female,34.0,usa,-109kg,national open,2020.0,0.0,164.7,300.0,90.0,madrid strength,pedro lópez,,,national record,,yes,
